"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"796","RT @indemtel: Ambassador Pavan Kapoor, Israeli actress Michal Yanai and Mr. Lior Shapira, Chairman of Tel Aviv City Council inaugurate the…",FALSE,0,NA,2019-06-23 15:29:02,FALSE,NA,"1142816840860786688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AstrologyMentor",855,TRUE,FALSE,NA,NA
"797","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:28:54,FALSE,NA,"1142816810632396800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TamizhPortal",1665,TRUE,FALSE,NA,NA
"798","Teaching on 5 th International Day of yoga in Hong Kong . https://t.co/icFfavnAe9",FALSE,0,NA,2019-06-23 15:28:43,FALSE,NA,"1142816763337478144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DiptomBose",0,FALSE,FALSE,NA,NA
"799","RT @amb_tashkent: Spreading the message of unison of Mind, body, souls and Universe in Uzbekistan- Embassy and LBS Cultural Centre celebrat…",FALSE,0,NA,2019-06-23 15:28:43,FALSE,NA,"1142816761236131845",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AstrologyMentor",630,TRUE,FALSE,NA,NA
"800","RT @IAF_MCC: Glimpses of #InternationalYogaDay2019 from AFS New Delhi : To commemorate the international yoga day 2019, #Airwarriors and th…",FALSE,0,NA,2019-06-23 15:28:19,FALSE,NA,"1142816663068446720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AstrologyMentor",798,TRUE,FALSE,NA,NA
"801","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:27:33,FALSE,NA,"1142816469735972864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rohit_0527",1665,TRUE,FALSE,NA,NA
"802","RT @KIOCLLimited: Glimpse of activties on the occasion of International Yoga Day at KIOCL Unit, Mangaluru. https://t.co/bG8VSIuAFm",FALSE,0,NA,2019-06-23 15:27:29,FALSE,NA,"1142816453931851776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VasanthaKumarKJ",1,TRUE,FALSE,NA,NA
"803","RT @IndiaCoastGuard: #InternationalDayofYoga #IDY2019 @IndiaCoastGuard District Headquarters no.6 #Vizag conducted Yoga Session for its Off…",FALSE,0,NA,2019-06-23 15:26:50,FALSE,NA,"1142816290848964608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RahulLo66128439",16,TRUE,FALSE,NA,NA
"804","RT @KamalPr27166993: #YogaDayAtDSS 
International Day of Yoga was celebrated by the followers of DSS by spreading the message of health and…",FALSE,0,NA,2019-06-23 15:26:17,FALSE,NA,"1142816150369136644",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SonamInsa9",1,TRUE,FALSE,NA,NA
"805","RT @EoIMaldives: Embassy of India, Male' in collaboration with Ministry of Youth, Sports &amp; Community Empowerment @MinYouthSports celebrated…",FALSE,0,NA,2019-06-23 15:25:37,FALSE,NA,"1142815984299806720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BuntyVSK",17,TRUE,FALSE,NA,NA
"806","Glimpse of activties on the occasion of International Yoga Day at KIOCL Unit, Mangaluru. https://t.co/bG8VSIuAFm",FALSE,2,NA,2019-06-23 15:25:31,FALSE,NA,"1142815958144131072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KIOCLLimited",1,FALSE,FALSE,NA,NA
"807","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:25:09,FALSE,NA,"1142815866905456640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SnapperSurgeon",1665,TRUE,FALSE,NA,NA
"808","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:25:02,FALSE,NA,"1142815838258417664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NageshRanganath",1665,TRUE,FALSE,NA,NA
"809","RT @Love_MrsMommy: #GIVEAWAY! #WIN a $20 #Etsy Shop Credit from the #Drawing Board Shop! Hand-painted &amp;amp; beautifully crafted #cards for…",FALSE,0,NA,2019-06-23 15:24:14,FALSE,NA,"1142815634205659144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rachelflavin",18,TRUE,FALSE,NA,NA
"810","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:23:48,FALSE,NA,"1142815526596440064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Balakrishna816",1665,TRUE,FALSE,NA,NA
"811","RT @Ananya88085073: #YogaDayAtDSS
International Day of Yoga was celebrated by the followers of DSS by spreading the message of health and y…",FALSE,0,NA,2019-06-23 15:23:46,FALSE,NA,"1142815518522368000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NikhilInsan1",1,TRUE,FALSE,NA,NA
"812","Disney Cast Life: International Yoga Day – Cast Member Sunrise Yoga at the Magic Kingdom https://t.co/YN6VzehszW https://t.co/p0gwQOcxZ5",FALSE,0,NA,2019-06-23 15:23:20,FALSE,NA,"1142815406916284417",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","thecastlerunner",0,FALSE,FALSE,NA,NA
"813","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:22:52,FALSE,NA,"1142815291862212608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ahura80149591",1665,TRUE,FALSE,NA,NA
"814","5th International Yoga Day: Tibetan, Indian Buddhist monks perform yoga at event in Shimla https://t.co/liGnCefabh",FALSE,0,NA,2019-06-23 15:22:23,FALSE,NA,"1142815170374189058",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UNFFT",0,FALSE,FALSE,NA,NA
"815","After International yoga day,will there be education day,science day etc in India?",FALSE,3,NA,2019-06-23 15:22:04,FALSE,NA,"1142815089814364161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lidbide",0,FALSE,FALSE,NA,NA
"816","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:21:20,FALSE,NA,"1142814904845344770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Abhina_Prakash",1665,TRUE,FALSE,NA,NA
"817","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:21:05,FALSE,NA,"1142814842417553408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","singhash",1665,TRUE,FALSE,NA,NA
"818","So, I just did 108 sun salutations. And so did a bunch of other people. In aid of MIND, and for International Yoga… https://t.co/WUcfGctKvM",FALSE,10,NA,2019-06-23 15:20:25,TRUE,NA,"1142814672929918976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melindahaunton",0,FALSE,FALSE,NA,NA
"819","RT @MSG_ki_diwani: #YogaDayAtDSS International day of yoga was celebrated by followers of DSS by spreading the massage of health &amp; yoga in…",FALSE,0,NA,2019-06-23 15:20:11,FALSE,NA,"1142814616617025538",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmitSony66406",15,TRUE,FALSE,NA,NA
"820","Tibetans in Dharamshala Mark International Yoga Day to Thank India https://t.co/r7WDZeglK1",FALSE,0,NA,2019-06-23 15:19:46,FALSE,NA,"1142814511289659392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UNFFT",0,FALSE,FALSE,NA,NA
"821","21/06/2019.
*<U+0905><U+0902><U+0924><U+0930><U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930><U+0940><U+092F> <U+092F><U+093E><U+0947><U+0917><U+093E> <U+0926><U+093F><U+0928> 
*International Yoga Day

Shivraj Vidhya Mandir, Somnathnagar, Vadgaonsheri, P… https://t.co/VYqa2NIV0r",FALSE,0,NA,2019-06-23 15:19:41,TRUE,NA,"1142814488795787265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VadgaonsheriM",0,FALSE,FALSE,NA,NA
"822","RT @nowthisnews: Tens of thousands of people joined Indian PM Narendra Modi for a meditation session on International Yoga Day https://t.co…",FALSE,0,NA,2019-06-23 15:18:58,FALSE,NA,"1142814310466387968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hrshdtt",29,TRUE,FALSE,NA,NA
"823","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:18:52,FALSE,NA,"1142814286206517249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ramna",1665,TRUE,FALSE,NA,NA
"824","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:17:59,FALSE,NA,"1142814061890899968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrasadKunjal",1665,TRUE,FALSE,NA,NA
"825","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:17:32,FALSE,NA,"1142813949462581248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","inpursuitofvoid",1665,TRUE,FALSE,NA,NA
"826","RT @IndiainTanzania: 5th International Day of Yoga was celebrated with pomp &amp; gaiety at the iconic Uhuru Stadium in Dar es Salaam today.  O…",FALSE,0,NA,2019-06-23 15:17:05,FALSE,NA,"1142813837420138497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lost_Trezers",5,TRUE,FALSE,NA,NA
"827","RT @nowthisnews: Tens of thousands of people joined Indian PM Narendra Modi for a meditation session on International Yoga Day https://t.co…",FALSE,0,NA,2019-06-23 15:16:12,FALSE,NA,"1142813614719623168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janeostler",29,TRUE,FALSE,NA,NA
"828","RT @SKA_telescope: Today we celebrate International Women in Engineering Day! Meet #teamSKA's Shagita Gounden: MBA student, yoga teacher, S…",FALSE,0,NA,2019-06-23 15:15:43,FALSE,NA,"1142813492728291328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LiverpoolAS",15,TRUE,FALSE,NA,NA
"829","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:15:43,FALSE,NA,"1142813490396065793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bloodytruth_",1665,TRUE,FALSE,NA,NA
"830","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:15:38,FALSE,NA,"1142813471538438144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","itsme_tejas",1665,TRUE,FALSE,NA,NA
"831","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:15:18,FALSE,NA,"1142813388629774337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chutiya_paa",1665,TRUE,FALSE,NA,NA
"832","RT @SKA_telescope: Today we celebrate International Women in Engineering Day! Meet #teamSKA's Shagita Gounden: MBA student, yoga teacher, S…",FALSE,0,NA,2019-06-23 15:15:18,FALSE,NA,"1142813385794473985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MafhungoLufuno",15,TRUE,FALSE,NA,NA
"833","RT @SKA_telescope: Today we celebrate International Women in Engineering Day! Meet #teamSKA's Shagita Gounden: MBA student, yoga teacher, S…",FALSE,0,NA,2019-06-23 15:15:01,FALSE,NA,"1142813313753071617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FeckOffCup",15,TRUE,FALSE,NA,NA
"834","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:14:22,FALSE,NA,"1142813153085947904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MuddyToad",1665,TRUE,FALSE,NA,NA
"835","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:14:10,FALSE,NA,"1142813102636802048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vnysurana",1665,TRUE,FALSE,NA,NA
"836","RT @nowthisnews: Tens of thousands of people joined Indian PM Narendra Modi for a meditation session on International Yoga Day https://t.co…",FALSE,0,NA,2019-06-23 15:14:09,FALSE,NA,"1142813098874720256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NotARedMan",29,TRUE,FALSE,NA,NA
"837","RT @NALCO_India: Mass Yoga by employees of Nalco on the occasion of 5th International Yoga day. @CMDNalco leads the morning yoga session #Y…",FALSE,0,NA,2019-06-23 15:13:32,FALSE,NA,"1142812940204048385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Samarkantimoha1",37,TRUE,FALSE,NA,NA
"838","RT @rishabhanalyst: What a way to celebrate International Yoga Day, Indigo comes up with 6 asanas I can do during a flight. #ThankYouIndigo…",FALSE,0,NA,2019-06-23 15:13:08,FALSE,NA,"1142812842594164752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Seemasi94859440",23,TRUE,FALSE,NA,NA
"839","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:13:07,FALSE,NA,"1142812839213588485",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhishe39317699",1665,TRUE,FALSE,NA,NA
"840","RT @IndiainTanzania: 5th International Day of Yoga was celebrated with pomp &amp; gaiety at the iconic Uhuru Stadium in Dar es Salaam today.  O…",FALSE,0,NA,2019-06-23 15:13:05,FALSE,NA,"1142812828077703168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IndianDiplomacy",5,TRUE,FALSE,NA,NA
"841","RT @rachelflavin: #GIVEAWAY! #WIN a $20 #Etsy Shop Credit from the #Drawing Board Shop! Hand-painted &amp;amp; beautifully crafted #cards for a…",FALSE,0,NA,2019-06-23 15:13:02,FALSE,NA,"1142812817646661633",NA,"<a href=""https://google.com"" rel=""nofollow"">JospehBot</a>","JosephJ51213698",1,TRUE,FALSE,NA,NA
"842","Pranayama for Happy life...
HAPPY INTERNATIONAL YOGA DAY Everyone! 

Have great weekend ahead!

#Leader #Coach… https://t.co/QCiEmToxme",FALSE,0,NA,2019-06-23 15:12:50,TRUE,NA,"1142812767683878913",NA,"<a href=""http://postplanner.com"" rel=""nofollow"">Post Planner Inc.</a>","coachdivya",0,FALSE,FALSE,NA,NA
"843","RT @nowthisnews: Tens of thousands of people joined Indian PM Narendra Modi for a meditation session on International Yoga Day https://t.co…",FALSE,0,NA,2019-06-23 15:12:17,FALSE,NA,"1142812627204075520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShannaRae4",29,TRUE,FALSE,NA,NA
"844","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:12:15,FALSE,NA,"1142812618131820545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spreadinglav",1665,TRUE,FALSE,NA,NA
"845","RT @VijayPr20743297: International Yoga Day.
#Netmeds30DayChallenge #StrongerThanYesterday @NetMeds https://t.co/44DWzWhLPf",FALSE,0,NA,2019-06-23 15:12:11,FALSE,NA,"1142812602839396353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shankar65862816",1,TRUE,FALSE,NA,NA
"846","RT @VijayPr20743297: International Yoga Day.
#Netmeds30DayChallenge #StrongerThanYesterday https://t.co/P5mJCEQFff https://t.co/CKzAffGy1r",FALSE,0,NA,2019-06-23 15:12:08,FALSE,NA,"1142812591762239488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shankar65862816",1,TRUE,FALSE,NA,NA
"847","RT @VijayPr20743297: International Yoga Day.
#Netmeds30DayChallenge #StrongerThanYesterday @NetMeds https://t.co/SpywcmoPtH",FALSE,0,NA,2019-06-23 15:12:07,FALSE,NA,"1142812584204107776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shankar65862816",1,TRUE,FALSE,NA,NA
"848","#GIVEAWAY! #WIN a $20 #Etsy Shop Credit from the #Drawing Board Shop! Hand-painted &amp;amp; beautifully crafted #cards… https://t.co/U6B0202qmw",FALSE,0,NA,2019-06-23 15:11:57,TRUE,NA,"1142812542559035393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rachelflavin",1,FALSE,FALSE,NA,NA
"849","#International #Yoga #Day - #Somerset - #NewJersey FairBridge Hotel &amp; Conference Center Somerset",FALSE,0,NA,2019-06-23 15:11:52,FALSE,NA,"1142812521725878272",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DevKarlekar",0,FALSE,FALSE,NA,NA
"850","Watch Live! | 5th International Day of Yoga 2019 | Nanded, Maharashtra | 21 June 2019 https://t.co/NqxPXsqTjp https://t.co/5iQdyVqpaf",FALSE,0,NA,2019-06-23 15:11:42,FALSE,NA,"1142812482215522304",NA,"<a href=""https://sortiwa.com/"" rel=""nofollow"">Sortiwa News</a>","Sortiwa",0,FALSE,FALSE,NA,NA
"851","RT @makemypresence: MakeMyPresence wishes you a Happy International Yoga Day!

#makemypresence #digitalagency #digital #digitalmarketing #s…",FALSE,0,NA,2019-06-23 15:11:37,FALSE,NA,"1142812461453602817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","growthninjas",1,TRUE,FALSE,NA,NA
"852","RT @EoI_Khartoum: Embassy of India, Khartoum celebrated 5th International Day of Yoga on Friday, June 21, 2019 at Friendship Hall, Nile Str…",FALSE,0,NA,2019-06-23 15:11:36,FALSE,NA,"1142812457196376070",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IndianDiplomacy",4,TRUE,FALSE,NA,NA
"853","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:10:44,FALSE,NA,"1142812238043963392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ketansalunke",1665,TRUE,FALSE,NA,NA
